State: 141, SolnCost: 286.00, # Moves: 286, # Nodes Gen: 22,177,729, Time: 158.58
State: 142, SolnCost: 235.00, # Moves: 235, # Nodes Gen: 18,136,437, Time: 131.68
State: 143, SolnCost: 252.00, # Moves: 252, # Nodes Gen: 19,413,765, Time: 144.00
State: 144, SolnCost: 178.00, # Moves: 178, # Nodes Gen: 13,559,809, Time: 97.34
State: 145, SolnCost: 256.00, # Moves: 256, # Nodes Gen: 19,828,177, Time: 142.37
State: 146, SolnCost: 304.00, # Moves: 304, # Nodes Gen: 23,668,177, Time: 176.27
State: 147, SolnCost: 251.00, # Moves: 251, # Nodes Gen: 19,360,133, Time: 137.32
State: 148, SolnCost: 292.00, # Moves: 292, # Nodes Gen: 22,699,649, Time: 165.25
State: 149, SolnCost: 276.00, # Moves: 276, # Nodes Gen: 21,377,729, Time: 155.10
State: 150, SolnCost: 223.00, # Moves: 223, # Nodes Gen: 17,143,305, Time: 127.97
State: 151, SolnCost: 176.00, # Moves: 176, # Nodes Gen: 13,377,729, Time: 97.83
State: 152, SolnCost: 238.00, # Moves: 238, # Nodes Gen: 18,388,177, Time: 131.35
State: 153, SolnCost: 272.00, # Moves: 272, # Nodes Gen: 21,057,729, Time: 155.96
State: 154, SolnCost: 249.00, # Moves: 249, # Nodes Gen: 19,256,437, Time: 138.05
State: 155, SolnCost: 218.00, # Moves: 218, # Nodes Gen: 16,788,177, Time: 126.09
State: 156, SolnCost: 213.00, # Moves: 213, # Nodes Gen: 16,343,305, Time: 117.84
State: 157, SolnCost: 193.00, # Moves: 193, # Nodes Gen: 14,743,305, Time: 108.25
State: 158, SolnCost: 276.00, # Moves: 276, # Nodes Gen: 21,419,649, Time: 153.92
State: 159, SolnCost: 289.00, # Moves: 289, # Nodes Gen: 22,456,437, Time: 163.14
State: 160, SolnCost: 190.00, # Moves: 190, # Nodes Gen: 14,497,729, Time: 104.04
State: 161, SolnCost: 206.00, # Moves: 206, # Nodes Gen: 15,828,177, Time: 116.35
State: 162, SolnCost: 259.00, # Moves: 259, # Nodes Gen: 20,000,133, Time: 147.59
State: 163, SolnCost: 243.00, # Moves: 243, # Nodes Gen: 18,720,133, Time: 136.67
State: 164, SolnCost: 281.00, # Moves: 281, # Nodes Gen: 21,832,665, Time: 162.16
State: 165, SolnCost: 210.00, # Moves: 210, # Nodes Gen: 16,119,809, Time: 116.52
State: 166, SolnCost: 284.00, # Moves: 284, # Nodes Gen: 22,017,729, Time: 164.39
State: 167, SolnCost: 275.00, # Moves: 275, # Nodes Gen: 21,280,133, Time: 154.74
State: 168, SolnCost: 268.00, # Moves: 268, # Nodes Gen: 20,737,729, Time: 147.62
State: 169, SolnCost: 287.00, # Moves: 287, # Nodes Gen: 22,296,437, Time: 165.72
State: 170, SolnCost: 271.00, # Moves: 271, # Nodes Gen: 21,032,665, Time: 156.05
State: 171, SolnCost: 304.00, # Moves: 304, # Nodes Gen: 23,617,729, Time: 172.79
State: 172, SolnCost: 257.00, # Moves: 257, # Nodes Gen: 19,863,305, Time: 144.61
State: 173, SolnCost: 155.00, # Moves: 155, # Nodes Gen: 11,752,665, Time: 84.14
State: 174, SolnCost: 295.00, # Moves: 295, # Nodes Gen: 22,880,133, Time: 168.58
State: 175, SolnCost: 245.00, # Moves: 245, # Nodes Gen: 18,936,437, Time: 140.07
State: 176, SolnCost: 212.00, # Moves: 212, # Nodes Gen: 16,213,765, Time: 116.92
State: 177, SolnCost: 273.00, # Moves: 273, # Nodes Gen: 21,176,437, Time: 153.18
State: 178, SolnCost: 204.00, # Moves: 204, # Nodes Gen: 15,573,765, Time: 115.26
State: 179, SolnCost: 276.00, # Moves: 276, # Nodes Gen: 21,377,729, Time: 158.15
State: 180, SolnCost: 321.00, # Moves: 321, # Nodes Gen: 25,032,665, Time: 182.17
State: 181, SolnCost: 282.00, # Moves: 282, # Nodes Gen: 21,857,729, Time: 163.03
State: 182, SolnCost: 312.00, # Moves: 312, # Nodes Gen: 24,279,809, Time: 177.77
State: 183, SolnCost: 281.00, # Moves: 281, # Nodes Gen: 21,816,437, Time: 155.06
State: 184, SolnCost: 170.00, # Moves: 170, # Nodes Gen: 12,897,729, Time: 93.35
State: 185, SolnCost: 230.00, # Moves: 230, # Nodes Gen: 17,653,765, Time: 129.03
State: 186, SolnCost: 281.00, # Moves: 281, # Nodes Gen: 21,760,133, Time: 159.08
State: 187, SolnCost: 213.00, # Moves: 213, # Nodes Gen: 16,376,437, Time: 119.47
State: 188, SolnCost: 227.00, # Moves: 227, # Nodes Gen: 17,496,437, Time: 128.16
State: 189, SolnCost: 233.00, # Moves: 233, # Nodes Gen: 17,976,437, Time: 134.22
State: 190, SolnCost: 272.00, # Moves: 272, # Nodes Gen: 21,057,729, Time: 153.52
State: 191, SolnCost: 296.00, # Moves: 296, # Nodes Gen: 22,933,765, Time: 163.03
State: 192, SolnCost: 239.00, # Moves: 239, # Nodes Gen: 18,400,133, Time: 136.98
State: 193, SolnCost: 185.00, # Moves: 185, # Nodes Gen: 14,080,133, Time: 104.78
State: 194, SolnCost: 303.00, # Moves: 303, # Nodes Gen: 23,520,133, Time: 174.31
State: 195, SolnCost: 284.00, # Moves: 284, # Nodes Gen: 22,017,729, Time: 161.46
State: 196, SolnCost: 282.00, # Moves: 282, # Nodes Gen: 21,857,729, Time: 160.27
State: 197, SolnCost: 301.00, # Moves: 301, # Nodes Gen: 23,360,133, Time: 170.38
State: 198, SolnCost: 214.00, # Moves: 214, # Nodes Gen: 16,468,177, Time: 119.35
State: 199, SolnCost: 261.00, # Moves: 261, # Nodes Gen: 20,216,437, Time: 150.82
State: 200, SolnCost: 194.00, # Moves: 194, # Nodes Gen: 14,773,765, Time: 105.18
State: 201, SolnCost: 251.00, # Moves: 251, # Nodes Gen: 19,416,437, Time: 145.17
State: 202, SolnCost: 244.00, # Moves: 244, # Nodes Gen: 18,868,177, Time: 134.72
State: 203, SolnCost: 250.00, # Moves: 250, # Nodes Gen: 19,297,729, Time: 140.31
State: 204, SolnCost: 305.00, # Moves: 305, # Nodes Gen: 23,752,665, Time: 171.35
